student_id,first_name,age,gpa,favorite_pet,voted,birthdate
341,Danielle,22,,cat,1,10-3-2003
918,Leah,22,3.5,snake,1,6-4-2003
3704,Olivia,22,2.1,dog,0,11-1-2003
609,Savannah,22,,dog,1,5-1-2003
5087,Ava,22,2.1,cat,1,1-22-2003
663,Savannah,22,,dog,1,4-12-2003
4167,Ivan,22,3.7,dog,0,10-2-2003
3576,Ivan,22,2.5,hamster,1,5-1-2003
4769,Yuki,22,2.5,rabbit,0,2-8-2003
2058,Ray,22,3.2,snake,0,1-1-2003
3506,Wei,22,2.5,dog,0,1-15-2003
3392,Fatima,22,2.1,goldfish,0,9-3-2003
4553,Raj,22,2,cat,1,10-24-2003
5181,Fatima,22,3.3,goldfish,1,10-22-2003
52,Jody,22,3.8,goldfish,0,6-13-2003
4282,Ivan,22,2.5,snake,0,10-31-2003
2984,Terrance,22,2.6,goldfish,0,4-10-2003
3203,Isabella,22,3.4,dog,1,12-17-2003
1,Ivan,22,2.7,cats,0,9-18-2003
3489,Olivia,22,2.6,rabbit,1,5-27-2003
3847,Isabella,22,3.1,dog,0,3-22-2003
1775,Christine,22,2.2,hamster,0,7-27-2003
237,Melinda,22,3.6,dog,1,11-19-2003
3173,Olivia,22,3.5,rabbit,1,6-7-2003
805,Marc,22,3.4,cat,1,4-2-2003
1560,Jesus,22,2.9,cat,0,11-30-2003
1916,Barbara,22,2.8,cat,1,10-8-2003
2426,Brandy,22,2.1,dog,1,9-26-2003
4312,Olivia,22,2.7,dvg,1,10-22-2003
1503,Jon,22,3.5,cat,1,3-25-2003
3190,Ivan,22,3.5,parrot,1,1-6-2003
2374,Stephen,22,2.2,dog,1,5-9-2003
3373,Fatima,22,2.7,cat,1,10-14-2003
3677,Isabella,22,3.3,hamster,0,3-8-2003
4465,Ava,22,2.7,hamster,1,9-21-2003
4048,Carlos,22,4,dog,0,1-26-2003
4841,Ivan,22,3.1,cat,0,8-18-2003
2567,Gail,22,4,dog,1,10-13-2003
3832,Ivan,22,3,dog,0,11-5-2003
5170,Carlos,22,3.6,cat,1,9-3-2003
5075,Carlos,22,2.8,cat,0,6-11-2003
1829,Daryl,22,2.3,snake,1,2-17-2003
2616,Erin,22,2.6,dog,0,5-20-2003
1423,Jeff,22,3,cat,1,3-9-2003
4099,Ava,22,2.7,dog,0,7-21-2003
3229,Olivia,22,2.1,dog,1,4-23-2003
928,Kristen,22,3.9,snake,0,1-13-2003
4309,Wei,22,2.8,cat,1,8-15-2003
2800,Eddie,22,2.1,dog,0,7-23-2003
4511,Isabella,22,2.7,cat,0,1-3-2003
489,Jake,22,,dgg,0,7-26-2003
1279,Neil,22,2.1,dog,1,12-14-2003
3263,Ava,22,2.7,cat,1,2-24-2003
5059,Yuki,22,2.1,rabbit,0,1-7-2003
4039,Mohammed,22,3,dog,1,10-12-2003
3083,Terry,22,2.9,dog,1,3-10-2003
2363,Johnny,22,2.6,rabbit,0,10-18-2003
4894,Aisha,22,3.3,cat,1,7-10-2003
2771,Tracey,22,2.6,cnt,0,8-26-2003
4889,Wei,22,2.6,cat,0,2-14-2003
271,Becky,22,3.7,dkg,1,1-28-2003
3152,Raj,22,3.9,cat,1,3-26-2003
4603,Ava,22,3.1,cat,0,3-9-2003
3259,Fatima,22,2.1,cat,0,10-1-2003
164,Leah,22,3,dog,0,9-28-2003
3944,Carlos,22,3.8,dog,0,10-10-2003
4853,Yuki,22,3.9,snake,1,2-1-2003
3264,Isabella,22,3.4,cat,0,5-13-2003
2725,Gloria,22,3.5,dog,1,2-3-2003
3691,Fatima,22,3.8,cwt,1,6-24-2003
4338,Yuki,22,2.5,cat,1,8-24-2003
3366,Aisha,22,3.3,snake,0,4-10-2003
2493,Charles,22,3,cat,1,1-26-2003
2758,Lindsay,22,2.7,snake,1,12-4-2003
4729,Aisha,22,2.8,dog,1,10-14-2003
4333,Aisha,22,3.5,dog,1,9-16-2003
929,Nicole,22,2.5,dog,1,12-26-2003
4835,Aisha,22,3.1,cat,1,5-2-2003
1443,Meagan,22,3.1,rabbit,1,12-14-2003
1269,Arthur,22,2.7,cat,1,11-20-2003
4025,Ava,22,2.5,ctt,1,1-27-2003
4073,Carlos,22,3.4,dog,0,5-23-2003
3031,Courtney,22,2.9,dog,1,1-4-2003
551,Gary,22,,cat,0,1-2-2003
1263,Leah,22,2.8,hamster,1,9-24-2003
787,Trevor,22,,parrot,1,5-6-2003
3167,Wei,22,3.1,goldfish,0,9-21-2003
3511,Raj,22,2.2,cat,1,12-15-2003
1981,Dennis,22,3.8,cat,1,9-7-2003
1259,Briana,22,2.9,rabbit,0,6-9-2003
4665,Olivia,22,2.2,cat,1,9-23-2003
2370,Tonya,22,2.6,dsg,0,11-5-2003
3862,Fatima,22,2.9,dog,1,1-28-2003
3434,Fatima,22,,cat,1,1-7-2003
1778,Jeremiah,22,3.1,dog,0,5-14-2003
3838,Carlos,22,3.7,dog,0,6-14-2003
2949,Sergio,22,2.6,dog,0,9-7-2003
370,Taylor,22,,dog,0,9-22-2003
2435,Rodney,22,2,dog,0,5-17-2003
1986,Christine,22,2.4,cat,1,4-25-2003
2601,Stephen,22,3.2,dog,0,9-7-2003
3578,Ava,22,2.8,cat,0,12-10-2003
1136,Terry,22,3.4,dog,1,7-4-2003
2526,Sarah,22,3.8,cat,0,9-19-2003
4297,Olivia,22,3.9,dog,1,6-30-2003
2470,Evan,22,3.7,cat,0,2-28-2003
1585,Gregory,22,3.7,cat,0,12-3-2003
2440,Carolyn,22,3.3,cat,0,8-27-2003
294,Angela,22,3.1,cat,0,10-15-2003
4311,Aisha,22,2.8,rabbit,1,6-22-2003
2265,Meghan,22,2.1,parrot,0,7-22-2003
3731,Raj,22,2.5,dog,0,4-26-2003
4526,Mohammed,22,3.5,rabbit,1,1-5-2003
239,Joe,22,3.2,dhg,1,2-10-2003
2595,Phillip,22,3.6,dog,0,4-19-2003
4149,Ivan,22,2.6,cat,1,12-21-2003
3241,Isabella,22,3.5,dog,0,1-16-2003
3017,Peter,22,2.8,cat,1,9-13-2003
1345,Pamela,22,3.8,dog,1,2-2-2003
1495,Lauren,22,3.8,dog,1,6-29-2003
3024,Alejandro,22,3.8,hamster,1,12-21-2003
3789,Aisha,22,3.7,hamster,0,1-9-2003
4540,Fatima,22,3,cat,0,12-5-2003
2632,Ruben,22,2.3,dog,1,12-11-2003
4163,Carlos,22,3.5,cat,1,3-9-2003
2271,Judith,22,2.4,dog,1,7-20-2003
1712,Mckenzie,22,2.9,cat,1,6-19-2003
5100,Olivia,22,4,cat,1,12-2-2003
2620,Gabriel,22,2.5,dog,1,10-27-2003
2796,Melanie,22,3.9,dog,0,6-6-2003
2540,Pamela,22,2.3,cst,0,4-8-2003
5128,Mohammed,22,3.8,dog,1,9-6-2003
3815,Aisha,22,4,cat,0,3-26-2003
4857,Mohammed,22,3.4,goldfish,1,7-18-2003
2087,Aimee,22,3.6,cat,0,7-21-2003
3690,Ivan,22,2.5,dog,0,9-21-2003
1666,Christie,22,3.9,cat,1,12-30-2003
2773,Melanie,22,2.4,cat,1,10-1-2003
2487,Eugene,22,3.7,rabbit,1,12-8-2003
3923,Ava,22,2.3,dog,0,4-8-2003
1972,Ivan,22,2.4,cat,0,10-30-2003
651,Bonnie,22,,snake,0,10-30-2003
2102,Benjamin,22,3.5,snake,1,6-9-2003
5052,Yuki,22,3.8,dog,0,9-25-2003
1871,Ronnie,22,3.5,rabbit,0,1-17-2003
562,Kerri,22,,dog,0,2-8-2003
678,Cheryl,22,,dog,0,4-22-2003
2570,Keith,22,3.3,rabbit,1,1-8-2003
3386,Olivia,22,2,dog,1,4-19-2003
65,Heidi,22,3.7,cat,0,12-22-2003
1398,Cristina,22,2,dog,0,1-12-2003
4936,Carlos,22,2.5,cat,1,11-30-2003
3893,Ava,22,2.7,dog,0,5-5-2003
3255,Ava,22,3.7,cat,0,7-7-2003
1602,Paula,22,3.5,goldfish,0,8-10-2003
1428,Howard,22,2.6,dog,1,3-4-2003
1565,Cheyenne,22,4,ctt,0,9-19-2003
3655,Isabella,22,2.4,cat,0,9-10-2003
3811,Mohammed,22,3.2,dog,0,5-15-2003
814,Ann,22,3.1,dog,1,12-4-2003
2517,Angela,22,3.4,cat,0,4-19-2003
496,Mario,22,,snake,1,6-30-2003
1835,Phyllis,22,3.2,hamster,1,7-23-2003
4864,Isabella,22,3,dog,1,4-15-2003
4990,Mohammed,22,2.9,cat,1,12-15-2003
3487,Ivan,22,2.7,dog,0,10-27-2003
4235,Aisha,22,2.5,dog,1,9-8-2003
1817,Douglas,22,2.6,hamster,0,12-12-2003
1342,Cassidy,22,2.9,goldfish,1,3-23-2003
1380,Whitney,22,,parrot,0,9-24-2003
3417,Raj,22,,cat,0,11-23-2003
989,Arthur,22,3.3,dog,1,11-6-2003
2967,Stacie,22,3,rabbit,1,8-11-2003
517,Kylie,22,,goldfish,0,8-10-2003
2720,Olivia,22,3.6,dog,0,7-8-2003
2020,Jake,22,3.4,dog,0,5-2-2003
1830,Micheal,22,2.6,parrot,0,4-10-2003
4195,Raj,22,3.8,cat,1,1-15-2003
2425,Mckenzie,22,3.6,cat,1,7-12-2003
2502,Alexandri,22,3,cat,1,4-22-2003
1514,Dennis,22,3.8,dog,0,5-14-2003
338,Bradley,22,,cat,1,5-25-2003
1894,Jeremy,22,3.9,rabbit,1,5-8-2003
1074,Chase,22,3.7,dqg,1,1-14-2003
1936,Joe,22,3,cat,1,9-9-2003
4909,Ava,22,3.8,cat,1,1-7-2003
1069,Tonya,22,2.9,cot,1,5-12-2003
830,James,22,3.3,hamster,0,6-11-2003
1980,Roger,22,2.7,hamster,1,7-14-2003
995,Bobby,22,3.2,dog,1,2-3-2003
2474,Cindy,22,2.8,cbt,0,1-11-2003
4679,Carlos,22,3.7,dog,0,8-22-2003
1844,Darlene,22,3.3,dog,0,5-9-2003
779,Rebecca,22,,cat,0,7-6-2003
1185,Jerry,22,2.8,cat,1,5-12-2003
5114,Wei,22,3.2,dog,1,5-18-2003
2261,Alexandri,22,3.5,cat,1,1-13-2003
4153,Carlos,22,2.7,rabbit,1,1-31-2003
3281,Raj,22,2.3,dog,0,3-10-2003
1435,Bruce,22,3.8,hamster,1,10-2-2003
3117,Carlos,22,3.1,dog,1,9-7-2003
4548,Yuki,22,3.4,dpg,1,1-14-2003
992,Cheryl,22,2.3,cat,0,5-8-2003
4065,Mohammed,22,2.2,dog,0,5-18-2003
1459,Kimberly,22,2.7,dog,1,12-5-2003
3048,Gail,22,2.6,dog,1,4-18-2003
1284,Kim,22,2.8,dog,0,12-3-2003
1703,Ethan,22,2.1,cat,1,6-5-2003
1187,Kendra,22,3.8,snake,1,12-29-2003
3963,Fatima,22,3.2,dpg,1,2-27-2003
1984,Robyn,22,3,dog,1,9-19-2003
3728,Carlos,22,4,dog,0,10-14-2003
3078,Gerald,22,2.2,dog,1,5-15-2003
556,Patrick,22,,cat,1,11-1-2003
3703,Carlos,22,3.7,rabbit,0,1-27-2003
3743,Wei,22,3.8,hamster,0,2-18-2003
5160,Ivan,22,2.2,rabbit,1,3-21-2003
2310,Joshua,22,2.2,dog,0,3-31-2003
2431,Jillian,22,2.8,dog,0,11-1-2003
3331,Olivia,22,,hamster,1,12-10-2003
2597,Johnny,22,3.1,dog,1,3-23-2003
972,Marissa,22,2.7,dog,0,2-12-2003
1568,Savannah,22,3,dog,0,12-24-2003
1983,Javier,22,3.2,snake,1,3-7-2003
3185,Olivia,22,2.6,dfg,0,2-6-2003
1403,Dylan,22,3.9,goldfish,0,1-28-2003
3687,Aisha,22,3.8,cat,1,4-3-2003
4288,Carlos,22,2.8,dog,0,1-14-2003
1037,Craig,22,2.3,dog,0,7-6-2003
3954,Ava,22,2.6,cat,1,4-10-2003
195,Joy,22,3.5,dog,0,5-15-2003
4299,Ava,22,3.4,cqt,0,11-10-2003
2268,Kari,22,3.2,dog,1,11-21-2003
1760,Beverly,22,3,cat,1,1-3-2003
4520,Ava,22,2.6,cat,0,2-17-2003
3370,Ivan,22,3.5,cat,1,3-15-2003
1967,Edwin,22,3,dog,0,10-28-2003
1627,Daryl,22,3.6,cct,0,1-3-2003
3442,Olivia,22,2.3,dog,1,4-9-2003
3403,Ivan,22,3.8,goldfish,0,9-14-2003
4232,Carlos,22,2.2,cat,0,2-18-2003
4809,Raj,22,2.9,goldfish,0,3-24-2003
4701,Isabella,22,4,cat,1,3-30-2003
1003,Suzanne,22,2.7,dsg,0,5-12-2003
1664,Heidi,22,2.2,dog,0,12-23-2003
2468,Adam,22,2.9,rabbit,0,12-14-2003
4613,Ava,22,3.1,dog,1,8-31-2003
1806,Tammie,22,2.3,dog,1,12-30-2003
607,Martin,22,,snake,0,3-24-2003
656,Kenneth,22,,cat,1,10-12-2003
1628,Michelle,22,3.4,dog,1,9-7-2003
4138,Wei,22,2.3,cat,0,8-2-2003
3845,Aisha,22,2.4,cat,1,3-10-2003
2684,Yolanda,22,3.6,cat,1,2-20-2003
1777,Derek,22,2.1,goldfish,1,11-25-2003
1963,Eugene,22,2.3,rabbit,0,1-1-2003
1117,Colleen,22,2.2,dog,1,3-15-2003
3615,Aisha,22,3.4,parrot,1,4-21-2003
249,Dawn,22,2.3,cat,1,8-18-2003
1011,Cheyenne,22,3.2,dzg,1,12-25-2003
895,Jermaine,22,2.1,parrot,1,9-19-2003
15,Kristina,22,4,dog,0,10-8-2003
4790,Fatima,22,2.7,dog,0,9-7-2003
2861,Kathleen,22,3.8,cat,1,12-16-2003
180,Julia,22,2.8,cat,0,6-21-2003
2082,Clayton,22,2,rabbit,1,3-26-2003
2351,Frederick,22,3,cat,1,10-21-2003
5081,Mohammed,22,3.3,goldfish,0,2-18-2003
1213,Matthew,22,3.5,dog,0,3-14-2003
2637,Tammy,22,2.8,dog,0,6-9-2003
3902,Mohammed,22,3.3,goldfish,0,10-29-2003
5006,Carlos,22,2.2,cat,1,4-16-2003
803,Whitney,22,,cat,1,4-18-2003
2605,Andre,22,2.4,snake,1,4-12-2003
3957,Carlos,22,3.2,czt,0,11-18-2003
5,Fatima,22,2,goldfish,1,5-10-2003
988,Anne,22,3.5,cat,1,8-22-2003
2560,Nathaniel,22,3.1,cat,0,9-3-2003
3072,Eric,22,3.2,cat,1,9-9-2003
5002,Carlos,22,3.4,rabbit,0,12-26-2003
2747,Brent,22,2.6,cat,1,3-18-2003
3346,Mohammed,22,,cat,1,9-4-2003
2456,Mark,22,3.9,dog,1,3-11-2003
4324,Mohammed,22,2.9,cat,0,8-25-2003
2350,Mckenzie,22,2.5,cst,1,7-2-2003
533,Denise,22,,cat,1,4-20-2003
4503,Olivia,22,3.5,dog,0,7-19-2003
1294,Laura,22,2.8,cat,0,4-6-2003
3428,Mohammed,22,,dog,1,5-6-2003
4415,Isabella,22,2.1,dog,1,5-11-2003
3000,Mitchell,22,2.6,snake,0,9-17-2003
4010,Aisha,22,2.9,dog,1,8-13-2003
4206,Aisha,22,3.5,cat,0,1-25-2003
4017,Wei,22,3.1,dog,0,12-5-2003
841,Katherine,22,2.5,cat,0,4-11-2003
1374,Hayley,22,,parrot,1,5-6-2003
3618,Yuki,22,3.1,cat,1,6-17-2003
819,Charlotte,22,4,dog,1,12-8-2003
4969,Isabella,22,3.9,rabbit,0,7-5-2003
1755,Elijah,22,3.6,dmg,1,7-7-2003
389,Gregory,22,,hamster,0,9-15-2003
4397,Mohammed,22,3,dog,1,8-13-2003
3151,Aisha,22,2.3,cat,1,5-7-2003
3616,Aisha,22,3,dog,1,4-9-2003
4353,Carlos,22,3.6,cat,1,10-16-2003
4181,Raj,22,2.2,cat,1,8-8-2003
3528,Mohammed,22,3.5,parrot,1,7-4-2003
791,Victor,22,,goldfish,1,10-22-2003
2016,Lynn,22,3.5,cat,1,11-21-2003
2860,Ashley,22,3.8,dog,0,1-2-2003
2121,Jeremiah,22,2.3,goldfish,1,3-25-2003
541,Stacy,22,,cat,1,3-18-2003
2748,Victoria,22,2.3,cat,1,4-3-2003
3054,Marisa,22,3.7,cat,1,12-25-2003
3341,Ava,22,,hamster,1,3-11-2003
2559,Rick,22,3.5,goldfish,1,12-27-2003
1006,Sierra,22,2.1,parrot,1,11-17-2003
3672,Raj,22,2.1,cat,1,5-28-2003
79,Claudia,22,2.8,dog,1,7-24-2003
3580,Wei,22,2,cat,1,6-20-2003
510,Tracy,22,,cat,1,7-23-2003
1960,Alison,22,2.7,dog,1,12-20-2003
3311,Ava,22,,cet,0,11-26-2003
962,Gabriella,22,2.4,dog,1,1-28-2003
4237,Carlos,22,2.5,crt,0,7-15-2003
1323,Ruben,22,3,cat,0,4-3-2003
892,Victor,22,2.7,dog,0,3-19-2003
1851,Alison,22,2.1,parrot,0,6-8-2003
2496,Jeremiah,22,2.2,dog,0,10-5-2003
2792,Emily,22,3.3,dog,0,3-21-2003
4527,Carlos,22,2.7,cat,1,12-29-2003
1063,Levi,22,3.4,cat,1,1-2-2003
247,Scott,22,3.2,cat,1,10-27-2003
2023,Cody,22,3.8,cat,1,8-21-2003
4145,Ava,22,3,cat,1,12-17-2003
4398,Isabella,22,3.6,rabbit,0,10-16-2003
4839,Wei,22,2.4,cyt,0,1-17-2003
760,Caleb,22,,cat,0,2-24-2003
4913,Ava,22,3.1,dog,1,6-16-2003
1152,Stefanie,22,3.9,cat,1,11-6-2003
2356,Rebecca,22,3.2,dpg,0,2-6-2003
3380,Wei,22,3.2,dog,0,1-2-2003
774,Gail,22,,dog,0,9-10-2003
1758,Taylor,22,3.6,cat,0,5-5-2003
1685,Alexandra,22,3,cat,1,8-17-2003
441,Darlene,22,,cat,1,9-25-2003
3929,Ava,22,3.9,rabbit,1,9-21-2003
4646,Carlos,22,3.2,cat,1,11-4-2003
4759,Raj,22,3.2,hamster,0,12-15-2003
2609,Sherri,22,2.5,cat,0,1-20-2003
3908,Aisha,22,3.1,goldfish,0,9-9-2003
3484,Wei,22,3.2,dng,0,4-19-2003
1954,Terry,22,2.7,cat,1,4-13-2003
4692,Fatima,22,3,cat,0,4-17-2003
1746,Kristy,22,2.5,cat,0,2-9-2003
458,Ivan,22,,cat,1,7-6-2003
4614,Raj,22,3.9,cat,0,3-24-2003
3658,Carlos,22,3.1,dog,1,11-2-2003
1750,Ana,22,3.5,cat,1,8-29-2003
10,Yuki,22,3.1,dog,1,3-20-2003
5187,Yuki,22,3.5,dog,0,11-7-2003
174,Sandy,22,3.1,cat,1,9-17-2003
1051,Tabitha,22,3.4,snake,1,8-6-2003
3155,Yuki,22,2.1,goldfish,0,2-13-2003
5015,Ava,22,3.6,cat,1,6-10-2003
5096,Ava,22,2.8,dog,1,8-11-2003
1227,Dawn,22,2.9,dog,0,8-17-2003
4560,Carlos,22,2.8,goldfish,1,5-30-2003
3217,Raj,22,2.5,dog,0,12-4-2003
1498,Erin,22,3.9,goldfish,1,5-3-2003
4579,Olivia,22,2.2,hamster,1,11-22-2003
3164,Aisha,22,2.7,parrot,1,10-26-2003
3198,Fatima,22,3.5,dog,1,6-24-2003
618,Stefanie,22,,rabbit,1,5-25-2003
1382,Yesenia,22,3.4,cat,0,2-21-2003
3040,Billy,22,3.3,cet,0,9-22-2003
451,Javier,22,,cct,1,9-13-2003
2447,Ruth,22,2.5,dog,1,6-9-2003
3486,Isabella,22,3.1,cat,1,5-14-2003
1987,Theodore,22,3.9,cat,0,2-16-2003
158,Betty,22,3.1,rabbit,0,1-5-2003
4669,Aisha,22,2.5,dlg,1,3-9-2003
4554,Yuki,22,2.3,rabbit,0,8-9-2003
3087,Sharon,22,2.5,dog,1,4-5-2003
671,Traci,22,,dog,1,11-12-2003
3512,Aisha,22,2.5,dog,1,4-16-2003
4920,Yuki,22,3.3,cat,1,1-24-2003
2859,Adriana,22,3.3,cat,1,2-23-2003
720,William,22,,dog,1,5-5-2003
847,Chelsea,22,2.4,cat,1,4-4-2003
1272,Vernon,22,3.2,cat,1,4-17-2003
280,Mariah,22,2.7,cat,0,3-12-2003
2131,Christine,22,3.2,cat,0,10-4-2003
5162,Mohammed,22,2.4,dog,0,12-31-2003
869,Edwin,22,2.4,dog,1,7-29-2003
2625,Michael,22,3.1,hamster,0,6-17-2003
3451,Fatima,22,2.9,dog,1,3-28-2003
2116,Travis,22,2.6,cat,0,10-31-2003
3867,Mohammed,22,3.8,dog,1,4-12-2003
1903,Kara,22,3.3,dxg,1,2-21-2003
3009,Rebecca,22,3.6,dog,1,6-30-2003
3276,Yuki,22,2.2,cat,1,6-2-2003
4500,Fatima,22,3.4,dog,0,11-18-2003
840,Jessica,22,3.6,goldfish,0,6-10-2003
1040,Harold,22,2.8,cat,0,12-16-2003
4279,Olivia,22,2.4,cat,1,9-13-2003
468,Rick,22,,parrot,0,2-28-2003
2314,Adrian,22,2.9,dog,1,6-14-2003
1650,Katrina,22,2.6,cat,1,5-11-2003
3769,Carlos,22,3.5,cwt,0,3-13-2003
2729,Valerie,22,2.5,dog,1,9-19-2003
2348,Daryl,22,3.6,dog,1,11-20-2003
365,Brandi,22,,cat,1,12-28-2003
3404,Ava,22,3.4,cat,1,1-29-2003
4757,Raj,22,2.8,cat,1,11-28-2003
5178,Mohammed,22,2.3,dog,1,6-21-2003
2149,Paul,22,3.7,parrot,0,1-18-2003
1112,Victoria,22,3.6,dog,1,6-8-2003
1022,Tonya,22,3.7,cat,1,8-29-2003
1337,Angie,22,2.6,cat,0,10-5-2003
1704,Mario,22,3.3,cat,0,9-1-2003
1062,Kaitlin,22,3,dog,0,1-7-2003
4977,Aisha,22,3.5,dog,0,10-10-2003
4595,Ava,22,3.2,dcg,1,2-12-2003
1340,Roy,22,3.6,cat,0,3-15-2003
3565,Mohammed,22,2.9,dog,1,11-22-2003
2450,Christy,22,3,cat,1,7-28-2003
2177,Katie,22,3,dog,1,8-27-2003
3008,Louis,22,3.7,goldfish,0,10-2-2003
3740,Carlos,22,2.7,dpg,1,4-1-2003
1923,Faith,22,3.4,cat,0,4-16-2003
2100,April,22,3.8,cat,1,10-1-2003
4089,Ava,22,4,snake,0,11-12-2003
3020,Dawn,22,3.6,dog,0,11-14-2003
4941,Olivia,22,2.4,cat,0,7-16-2003
2599,Krystal,22,2.6,cat,1,6-5-2003
4368,Fatima,22,3.3,dog,1,11-1-2003
4261,Olivia,22,3.9,dlg,0,12-10-2003
2894,Antonio,22,2.8,cat,0,11-2-2003
3147,Carlos,22,2.5,dog,0,10-13-2003
3305,Olivia,22,2.8,parrot,0,3-19-2003
4033,Fatima,22,3.9,dog,1,12-7-2003
939,Gloria,22,2.7,goldfish,1,10-23-2003
528,Joseph,22,,cat,1,11-27-2003
2623,Paula,22,3.4,cst,1,1-17-2003
2405,Richard,22,2.3,dog,0,3-2-2003
1154,Patricia,22,3.5,goldfish,0,12-21-2003
411,Crystal,22,,cat,1,2-17-2003
3760,Aisha,22,4,snake,0,6-24-2003
4725,Ivan,22,2.8,dzg,0,9-26-2003
4582,Isabella,22,3,dog,1,1-13-2003
4116,Fatima,22,3.7,dog,0,7-24-2003
3766,Raj,22,2.1,dog,0,5-21-2003
2589,Lacey,22,3.7,cat,1,3-20-2003
1785,Tina,22,2.4,hamster,0,4-27-2003
3706,Isabella,22,3.3,snake,0,2-15-2003
1533,Laurie,22,2,parrot,1,7-7-2003
2854,Erika,22,2.4,snake,0,10-1-2003
4439,Olivia,22,2.3,cat,1,9-15-2003
2896,Cheryl,22,2.6,cat,0,3-30-2003
1452,Ronald,22,4,snake,0,9-19-2003
2069,Ray,22,2.3,parrot,0,6-25-2003
2817,Jessica,22,2.1,dog,0,2-1-2003
1733,Kelli,22,3.3,parrot,1,7-20-2003
4267,Fatima,22,3.6,cat,1,11-12-2003
4791,Isabella,22,3.6,parrot,1,1-23-2003
1592,Alan,22,3.5,cat,0,6-19-2003
2504,Steve,22,4,cat,1,7-19-2003
4330,Olivia,22,3.9,cat,1,3-30-2003
2715,Alexandri,22,2.1,hamster,0,12-12-2003
916,Jeremy,22,3.2,dog,0,9-18-2003
913,Summer,22,2.3,rabbit,1,9-13-2003
2066,Kevin,22,2.9,cit,1,8-26-2003
781,Pedro,22,,cat,1,11-17-2003
2338,Johnny,22,2.2,parrot,1,7-2-2003
4938,Fatima,22,3.4,cat,1,10-13-2003
3665,Wei,22,3.3,cat,0,7-8-2003
1998,Charlotte,22,3,cat,1,1-7-2003
3123,Ivan,22,2.4,cat,1,9-29-2003
2340,Ray,22,3.9,cat,1,7-29-2003
3735,Ava,22,2.5,cat,0,7-11-2003
2276,Jerry,22,2.8,dog,0,11-8-2003
4858,Yuki,22,2.4,rabbit,1,1-23-2003
346,Jonathon,22,,dog,1,5-18-2003
3349,Raj,22,3.2,dog,0,1-14-2003
1372,Traci,22,,dog,1,5-8-2003
1989,Gregory,22,3.8,cat,1,2-2-2003
5101,Isabella,22,2.9,hamster,0,5-24-2003
1615,Lawrence,22,3.2,cat,0,2-26-2003
4473,Fatima,22,2.5,cat,1,10-13-2003
2048,Amanda,22,2.2,hamster,0,7-12-2003
1031,Leslie,22,3.2,cat,1,1-17-2003
1084,Roger,22,3.4,cat,0,4-9-2003
3759,Carlos,22,2.5,parrot,0,1-13-2003
4260,Mohammed,22,3.4,hamster,0,4-20-2003
3043,Anne,22,2.6,dog,0,6-22-2003
1517,Clayton,22,2.5,snake,1,2-1-2003
1425,Marie,22,2.5,rabbit,0,10-9-2003
2024,Brandi,22,3.6,cat,1,4-20-2003
923,Jonathan,21,2.6,cat,1,10-5-2004
2923,Darren,21,2.7,dog,1,11-11-2004
2278,Dalton,21,2.9,cat,1,9-5-2004
1766,Jeff,21,3.2,cat,0,4-16-2004
4013,Isabella,21,3.3,dog,0,10-3-2004
2714,Vicki,21,2.3,cat,1,9-13-2004
3325,Raj,21,,cat,0,10-28-2004
4745,Raj,21,2.3,dog,0,6-30-2004
1553,Caitlin,21,2.4,dmg,1,9-5-2004
1271,Gabriella,21,3.4,cat,0,6-15-2004
1376,Chase,21,,dog,1,11-21-2004
2482,Savannah,21,3.7,cat,0,12-2-2004
4038,Olivia,21,3.4,dog,0,4-20-2004
2427,Charles,21,2.9,parrot,1,4-28-2004
4973,Mohammed,21,3.1,dog,1,1-6-2004
722,Harold,21,,goldfish,1,4-9-2004
4930,Aisha,21,2.8,dyg,1,10-25-2004
2312,April,21,3.7,cat,0,1-10-2004
1430,Terrance,21,3.7,dyg,1,8-30-2004
1172,Frank,21,3.7,dog,1,5-12-2004
3719,Raj,21,2.5,parrot,0,1-1-2004
1055,Elaine,21,2.4,rabbit,1,2-25-2004
5034,Mohammed,21,2.4,cat,1,8-18-2004
2975,Amanda,21,3.6,hamster,1,1-7-2004
2049,Suzanne,21,2.3,cut,1,5-6-2004
1680,Jesse,21,3,dog,0,7-20-2004
154,Kyle,21,2.9,snake,1,1-25-2004
3154,Fatima,21,2.5,dog,0,10-31-2004
3016,Andrew,21,2.4,dog,1,1-17-2004
1455,Priscilla,21,3.5,snake,0,5-13-2004
2666,Tiffany,21,2.2,cat,0,7-24-2004
1696,Donna,21,2.1,dog,0,12-19-2004
371,Max,21,,dog,0,12-22-2004
2488,Tina,21,2.7,dog,0,11-5-2004
4620,Isabella,21,3.8,cat,0,6-3-2004
4101,Raj,21,2.1,dog,1,10-27-2004
4492,Aisha,21,3.8,cat,1,1-20-2004
1338,Allen,21,2.3,rabbit,1,7-24-2004
3764,Ivan,21,2.8,dog,0,5-11-2004
1352,Fernando,21,,cat,1,2-20-2004
2170,Lauren,21,3.7,cat,1,7-8-2004
4834,Ivan,21,3.8,dog,1,8-8-2004
641,Tabitha,21,,cat,0,8-31-2004
2660,Audrey,21,3.1,dog,1,6-16-2004
2944,Bethany,21,2.3,cat,1,9-8-2004
3552,Olivia,21,3.9,cat,0,5-23-2004
499,Elizabeth,21,,dog,1,7-16-2004
